Date,Time,Millisecond,PT1[bar],PT2[Bar],PT3[bar],PT4[bar],TT1[°C],LT1[%],FIT1[m³/h],FIT2[m³/h],FIT3[m³/h],TMP[bar]
2024/07/11,14:28:18,840,0.259512,5.362051,0.208876,4.842122,37.33001,14.84237,1.892795,0.385272,1.507523,4.893211
2024/07/11,14:29:18,800,0.259512,5.393699,0.200738,4.894567,37.39873,14.82976,1.895616,0.382812,1.512804,4.943396
2024/07/11,14:30:18,820,0.257704,5.387370,0.205259,4.871058,37.40234,14.81715,1.896701,0.382234,1.514468,4.923954
2024/07/11,14:31:18,850,0.259512,5.393699,0.203451,4.865632,37.36256,14.84237,1.897352,0.381510,1.515842,4.926215
2024/07/11,14:32:18,830,0.259512,5.385561,0.209780,4.884621,37.44213,14.84237,1.903429,0.383825,1.519603,4.925311
2024/07/11,14:33:18,820,0.258608,5.404550,0.204355,4.899088,37.39873,14.84237,1.901476,0.379919,1.521557,4.947464
2024/07/11,14:34:18,810,0.258608,5.423539,0.204355,4.917173,37.39149,14.81715,1.901476,0.379485,1.521991,4.966001
2024/07/11,14:35:18,810,0.262225,5.405454,0.205259,4.888238,37.49277,14.81715,1.892578,0.380064,1.512514,4.941587
2024/07/11,14:36:18,810,0.260417,5.366572,0.204355,4.840314,37.39149,14.81715,1.894531,0.381221,1.513310,4.899088
2024/07/11,14:37:18,850,0.259512,5.390986,0.203451,4.884621,37.45660,14.84237,1.893446,0.380064,1.513383,4.934353
2024/07/11,14:38:18,820,0.258608,0.095848,0.276693,0.029839,37.46383,14.84237,-0.002170,-0.002170,0.000000,-0.213849
2024/07/11,14:39:18,850,0.259512,0.097656,0.275788,0.042499,37.21065,14.84237,-0.002170,-0.002170,0.000000,-0.205711
2024/07/11,14:40:18,830,0.259512,0.100369,0.276693,0.041594,36.98278,14.84237,-0.002604,0.007378,-0.009983,-0.205711
2024/07/11,14:41:18,850,0.257704,0.097656,0.269459,0.043403,36.59216,14.79193,-0.002821,0.022859,-0.025680,-0.198929
